latency
228.1794548034668
116.23287200927734
41.599273681640625
5.295515060424805
5.178928375244141
8.327960968017578
5.223512649536133
5.94639778137207
5.366325378417969
8.11457633972168
5.145788192749023
5.532503128051758
5.475044250488281
6.040334701538086
5.370855331420898
5.845546722412109
6.227970123291016
6.402492523193359
5.614519119262695
5.42449951171875
5.912542343139648
5.824804306030273
6.011962890625
6.854534149169922
6.556034088134766
6.992816925048828
5.656242370605469
4.81414794921875
5.321741104125977
5.373239517211914
5.364656448364258
8.183717727661133
5.743265151977539
5.973100662231445
6.267547607421875
5.568027496337891
5.638837814331055
11.325836181640625
8.618354797363281
9.777069091796875
6.077766418457031
6.430625915527344
6.199121475219727
6.080865859985352
6.345033645629883
6.040096282958984
6.110668182373047
6.377935409545898
5.54966926574707
7.901668548583984
6.305217742919922
6.366491317749023
6.494998931884766
5.849599838256836
9.719133377075195
6.002187728881836
6.249189376831055
5.483150482177734
4.8999786376953125
4.95600700378418
5.051374435424805
6.957530975341797
5.923032760620117
5.326747894287109
5.377054214477539
5.420207977294922
5.572795867919922
6.394147872924805
6.046772003173828
5.914926528930664
5.353689193725586
5.61070442199707
5.447149276733398
8.70060920715332
5.799531936645508
5.401134490966797
6.021261215209961
4.979610443115234
5.606651306152344
5.736589431762695
6.201028823852539
6.181001663208008
6.297111511230469
6.494760513305664
6.257534027099609
14.374494552612305
6.300449371337891
6.223201751708984
6.109476089477539
6.159305572509766
6.031990051269531
5.433797836303711
6.137847900390625
6.529808044433594
6.357669830322266
5.867242813110352
5.695104598999023
7.067680358886719
5.727052688598633
6.267309188842773
