id,latency,start,end,client
0,85.087158203125,1685121115223.1775,1685121115308.2646,ThreadPoolExecutor-0_0
1,74.553466796875,1685121115351.277,1685121115425.8306,ThreadPoolExecutor-0_0
2,180.0126953125,1685121115224.6814,1685121115404.694,ThreadPoolExecutor-0_1
3,155.763671875,1685121115226.0366,1685121115381.8003,ThreadPoolExecutor-0_2
4,171.3212890625,1685121115227.8127,1685121115399.134,ThreadPoolExecutor-0_4
5,165.17236328125,1685121115226.2542,1685121115391.4265,ThreadPoolExecutor-0_3
6,81.173095703125,1685121115478.1885,1685121115559.3616,ThreadPoolExecutor-0_0
7,86.832763671875,1685121115480.8625,1685121115567.6953,ThreadPoolExecutor-0_1
8,94.449951171875,1685121115483.2874,1685121115577.7373,ThreadPoolExecutor-0_2
9,101.99072265625,1685121115486.2195,1685121115588.2102,ThreadPoolExecutor-0_4
10,91.083984375,1685121115488.3887,1685121115579.4727,ThreadPoolExecutor-0_3
11,104.90185546875,1685121115607.696,1685121115712.598,ThreadPoolExecutor-0_0
12,93.6416015625,1685121115610.2869,1685121115703.9285,ThreadPoolExecutor-0_1
13,104.881103515625,1685121115615.0737,1685121115719.9548,ThreadPoolExecutor-0_4
14,106.082275390625,1685121115614.8203,1685121115720.9026,ThreadPoolExecutor-0_2
15,100.30908203125,1685121115618.7957,1685121115719.1047,ThreadPoolExecutor-0_3
16,106.429443359375,1685121115737.042,1685121115843.4714,ThreadPoolExecutor-0_0
17,100.7177734375,1685121115739.6287,1685121115840.3464,ThreadPoolExecutor-0_1
18,105.290771484375,1685121115743.5122,1685121115848.803,ThreadPoolExecutor-0_4
19,102.5634765625,1685121115747.1868,1685121115849.7502,ThreadPoolExecutor-0_2
20,96.162841796875,1685121115749.3418,1685121115845.5046,ThreadPoolExecutor-0_3
21,110.625,1685121115866.369,1685121115976.994,ThreadPoolExecutor-0_0
22,101.50244140625,1685121115869.2961,1685121115970.7986,ThreadPoolExecutor-0_1
23,99.60546875,1685121115872.409,1685121115972.0144,ThreadPoolExecutor-0_4
24,105.740966796875,1685121115875.6646,1685121115981.4055,ThreadPoolExecutor-0_2
25,102.6015625,1685121115877.9915,1685121115980.593,ThreadPoolExecutor-0_3
26,109.087890625,1685121115996.2334,1685121116105.3213,ThreadPoolExecutor-0_1
27,94.36767578125,1685121115995.5642,1685121116089.932,ThreadPoolExecutor-0_0
28,113.774169921875,1685121116001.3147,1685121116115.0889,ThreadPoolExecutor-0_4
29,99.9111328125,1685121116004.42,1685121116104.331,ThreadPoolExecutor-0_2
30,91.645751953125,1685121116006.9622,1685121116098.608,ThreadPoolExecutor-0_3
31,85.99658203125,1685121116125.2163,1685121116211.213,ThreadPoolExecutor-0_1
32,97.637939453125,1685121116127.9553,1685121116225.5933,ThreadPoolExecutor-0_0
33,94.579345703125,1685121116130.2322,1685121116224.8115,ThreadPoolExecutor-0_4
34,89.971923828125,1685121116133.0312,1685121116223.0032,ThreadPoolExecutor-0_2
35,94.712646484375,1685121116135.6826,1685121116230.3953,ThreadPoolExecutor-0_3
36,107.28564453125,1685121116257.5613,1685121116364.847,ThreadPoolExecutor-0_0
37,106.137451171875,1685121116259.8987,1685121116366.0361,ThreadPoolExecutor-0_4
38,115.7001953125,1685121116254.5637,1685121116370.264,ThreadPoolExecutor-0_1
39,94.51904296875,1685121116262.1665,1685121116356.6855,ThreadPoolExecutor-0_2
40,105.16943359375,1685121116264.2803,1685121116369.4497,ThreadPoolExecutor-0_3
41,122.03271484375,1685121116386.3118,1685121116508.3445,ThreadPoolExecutor-0_0
42,118.71826171875,1685121116388.7312,1685121116507.4495,ThreadPoolExecutor-0_4
43,94.56201171875,1685121116390.8308,1685121116485.3928,ThreadPoolExecutor-0_1
44,101.0732421875,1685121116391.5159,1685121116492.589,ThreadPoolExecutor-0_2
45,102.455322265625,1685121116393.8752,1685121116496.3306,ThreadPoolExecutor-0_3
46,90.011962890625,1685121116517.4849,1685121116607.4968,ThreadPoolExecutor-0_4
47,97.646240234375,1685121116517.2566,1685121116614.9028,ThreadPoolExecutor-0_0
48,98.75341796875,1685121116519.8022,1685121116618.5557,ThreadPoolExecutor-0_2
49,92.3486328125,1685121116518.3333,1685121116610.682,ThreadPoolExecutor-0_1
50,94.137451171875,1685121116521.0098,1685121116615.1472,ThreadPoolExecutor-0_3
51,91.89111328125,1685121116647.0334,1685121116738.9246,ThreadPoolExecutor-0_0
52,105.993896484375,1685121116644.8142,1685121116750.808,ThreadPoolExecutor-0_4
53,106.4482421875,1685121116647.5042,1685121116753.9524,ThreadPoolExecutor-0_1
54,108.89404296875,1685121116650.1921,1685121116759.0862,ThreadPoolExecutor-0_3
55,111.07861328125,1685121116647.2397,1685121116758.3184,ThreadPoolExecutor-0_2
56,113.475830078125,1685121116773.896,1685121116887.3718,ThreadPoolExecutor-0_0
57,119.174072265625,1685121116776.6309,1685121116895.805,ThreadPoolExecutor-0_4
58,112.599853515625,1685121116776.8123,1685121116889.412,ThreadPoolExecutor-0_1
59,117.74658203125,1685121116781.3992,1685121116899.1458,ThreadPoolExecutor-0_2
60,115.63623046875,1685121116781.1685,1685121116896.8047,ThreadPoolExecutor-0_3
61,121.375244140625,1685121116903.0498,1685121117024.425,ThreadPoolExecutor-0_0
62,104.908447265625,1685121116905.9634,1685121117010.8718,ThreadPoolExecutor-0_4
63,115.02001953125,1685121116908.191,1685121117023.211,ThreadPoolExecutor-0_1
64,108.014892578125,1685121116910.2917,1685121117018.3066,ThreadPoolExecutor-0_2
65,115.63232421875,1685121116912.5725,1685121117028.2048,ThreadPoolExecutor-0_3
66,90.068115234375,1685121117032.3157,1685121117122.3838,ThreadPoolExecutor-0_0
67,95.98974609375,1685121117034.9116,1685121117130.9014,ThreadPoolExecutor-0_4
68,89.614990234375,1685121117037.4543,1685121117127.0693,ThreadPoolExecutor-0_1
69,85.836669921875,1685121117039.601,1685121117125.4377,ThreadPoolExecutor-0_2
70,84.14892578125,1685121117042.145,1685121117126.294,ThreadPoolExecutor-0_3
71,101.399658203125,1685121117161.7563,1685121117263.156,ThreadPoolExecutor-0_0
72,101.300048828125,1685121117164.6428,1685121117265.9429,ThreadPoolExecutor-0_4
73,96.970703125,1685121117167.118,1685121117264.0886,ThreadPoolExecutor-0_1
74,97.50244140625,1685121117169.61,1685121117267.1125,ThreadPoolExecutor-0_2
75,86.673828125,1685121117171.7659,1685121117258.4397,ThreadPoolExecutor-0_3
76,94.72998046875,1685121117291.0916,1685121117385.8215,ThreadPoolExecutor-0_0
77,102.477294921875,1685121117293.977,1685121117396.4543,ThreadPoolExecutor-0_4
78,99.230224609375,1685121117296.3298,1685121117395.56,ThreadPoolExecutor-0_1
79,98.70849609375,1685121117298.5269,1685121117397.2354,ThreadPoolExecutor-0_2
80,102.4638671875,1685121117300.7026,1685121117403.1665,ThreadPoolExecutor-0_3
81,92.373291015625,1685121117420.8113,1685121117513.1846,ThreadPoolExecutor-0_0
82,104.165771484375,1685121117425.1763,1685121117529.342,ThreadPoolExecutor-0_1
83,107.92138671875,1685121117424.8865,1685121117532.8079,ThreadPoolExecutor-0_4
84,100.898681640625,1685121117429.404,1685121117530.3027,ThreadPoolExecutor-0_2
85,95.322509765625,1685121117431.8323,1685121117527.1548,ThreadPoolExecutor-0_3
86,103.194580078125,1685121117550.04,1685121117653.2346,ThreadPoolExecutor-0_0
87,89.6376953125,1685121117553.8394,1685121117643.477,ThreadPoolExecutor-0_1
88,100.721435546875,1685121117555.983,1685121117656.7043,ThreadPoolExecutor-0_4
89,93.6533203125,1685121117558.6995,1685121117652.3528,ThreadPoolExecutor-0_2
90,98.2041015625,1685121117560.6619,1685121117658.866,ThreadPoolExecutor-0_3
91,104.694091796875,1685121117679.4097,1685121117784.1038,ThreadPoolExecutor-0_0
